id,customer_name,sentiment,csat_score,call_timestamp,reason,city,state,channel,response_time,call duration in minutes,call_center
RJQ-79740209-K-526535-Wc,Susie Willingam,Very Negative,2,10/30/2020,Billing Question,York,Pennsylvania,Email,Within SLA,15,Los Angeles/CA
MPR-11826661-Z-234437-2E,Marthena Vedyashkin,Negative,3,10/18/2020,Payments,Sacramento,California,Call-Center,Within SLA,18,Baltimore/MD
URB-29577163-w-927903-CK,Jared Bowdon,Negative,,10/29/2020,Billing Question,Little Rock,Arkansas,Call-Center,Below SLA,28,Baltimore/MD
UIB-74854205-t-048383-ok,Normy O'Curran,Negative,,10/07/2020,Billing Question,Cincinnati,Ohio,Email,Within SLA,38,Chicago/IL
OPR-50373638-O-911673-ko,Leon Geaves,Very Positive,9,10/10/2020,Billing Question,Spokane,Washington,Web,Within SLA,16,Denver/CO
NJX-36594887-V-933417-3I,Ula Aird,Very Negative,,10/05/2020,Billing Question,San Diego,California,Chatbot,Above SLA,7,Baltimore/MD
VXR-42967768-n-680409-kt,Janna Beattie,Neutral,5,10/03/2020,Billing Question,Atlanta,Georgia,Email,Below SLA,5,Denver/CO
MUL-27260236-x-193113-Dv,Chantalle Argyle,Positive,,10/28/2020,Billing Question,Philadelphia,Pennsylvania,Email,Within SLA,13,Denver/CO
JPL-42997490-6-532320-o3,Ashton Brass,Neutral,6,10/03/2020,Billing Question,Jamaica,New York,Email,Within SLA,39,Baltimore/MD
DAS-27847709-5-290363-HG,Archaimbaud Slaney,Positive,8,10/07/2020,Billing Question,Fresno,California,Chatbot,Below SLA,7,Chicago/IL
HIY-47078613-K-470072-3S,Natalie Boosey,Very Negative,3,10/17/2020,Payments,Wilmington,North Carolina,Call-Center,Within SLA,37,Los Angeles/CA
TXH-29173380-t-025655-Ku,Vivyan Seabrook,Very Negative,,10/21/2020,Billing Question,Fort Wayne,Indiana,Chatbot,Within SLA,24,Baltimore/MD
YFA-70452937-Y-497394-0n,Vincenz Aikin,Very Positive,,10/18/2020,Billing Question,Bridgeport,Connecticut,Call-Center,Below SLA,23,Chicago/IL
WGF-85880226-O-585672-mw,Timi Perkis,Neutral,,10/11/2020,Billing Question,Augusta,Georgia,Call-Center,Below SLA,25,Los Angeles/CA
EWV-69276902-o-011128-EM,Alix Tarquinio,Very Negative,2,10/29/2020,Billing Question,Amarillo,Texas,Email,Within SLA,6,Baltimore/MD
NOJ-06673806-L-711130-BO,Sari Kolak,Negative,5,10/29/2020,Service Outage,Long Beach,California,Email,Below SLA,43,Denver/CO
VRA-97350564-S-489266-uF,Alvin Posen,Very Negative,,10/10/2020,Service Outage,Saint Louis,Missouri,Email,Within SLA,31,Los Angeles/CA
TRS-22480678-l-269640-MD,Clovis Slany,Neutral,,10/07/2020,Billing Question,Pensacola,Florida,Call-Center,Above SLA,12,Los Angeles/CA
QLJ-77985832-t-234555-h9,Bar Petrolli,Very Negative,2,10/02/2020,Billing Question,Green Bay,Wisconsin,Call-Center,Within SLA,12,Los Angeles/CA
PWS-98501263-3-896396-bv,Lynsey Judson,Negative,,10/09/2020,Service Outage,Erie,Pennsylvania,Web,Within SLA,6,Los Angeles/CA
BBR-83661354-5-530879-NN,Hamlin Besantie,Neutral,,10/09/2020,Service Outage,Peoria,Arizona,Chatbot,Within SLA,31,Los Angeles/CA
RNE-63367715-Q-132856-fw,Lawrence Capp,Positive,,10/27/2020,Billing Question,Independence,Missouri,Chatbot,Above SLA,31,Los Angeles/CA
UGD-79194452-O-743350-iq,Arlen McGennis,Negative,5,10/30/2020,Billing Question,Baton Rouge,Louisiana,Web,Below SLA,38,Denver/CO
VIH-18605545-t-377404-UQ,Brennan Frie,Very Negative,,10/18/2020,Billing Question,Cincinnati,Ohio,Email,Within SLA,22,Baltimore/MD
DXG-03204527-0-368215-al,Blithe Baumber,Negative,,10/11/2020,Billing Question,Arlington,Virginia,Chatbot,Below SLA,18,Los Angeles/CA
PUV-71814375-I-502274-ed,Ode Messier,Very Positive,9,10/24/2020,Billing Question,Roanoke,Virginia,Email,Above SLA,15,Los Angeles/CA
FKY-07455402-e-249411-9E,Michelina Christescu,Negative,6,10/04/2020,Billing Question,Detroit,Michigan,Call-Center,Within SLA,8,Los Angeles/CA
JJB-29458734-L-615868-FS,Brit Everex,Negative,,10/17/2020,Billing Question,Washington,District of Columbia,Web,Within SLA,44,Baltimore/MD
MCQ-95132232-u-611329-SB,Artemas Meatyard,Neutral,,10/28/2020,Billing Question,Baltimore,Maryland,Call-Center,Within SLA,6,Chicago/IL
RWN-07988122-1-362548-KC,Elayne McAughtrie,Neutral,5,10/25/2020,Billing Question,Alhambra,California,Chatbot,Above SLA,5,Baltimore/MD
JRC-50798056-V-474138-Uu,Bjorn Kydd,Very Negative,3,10/25/2020,Payments,Las Vegas,Nevada,Call-Center,Within SLA,5,Chicago/IL
LUT-10782896-w-657235-gA,Gabi Nevinson,Positive,,10/04/2020,Billing Question,Dayton,Ohio,Call-Center,Within SLA,13,Los Angeles/CA
FXW-98045405-6-110649-pg,Dagmar Quilliam,Neutral,,10/27/2020,Service Outage,Austin,Texas,Web,Above SLA,20,Los Angeles/CA
KSX-52585679-n-558885-km,Misty Anthon,Negative,,10/13/2020,Billing Question,Galveston,Texas,Chatbot,Within SLA,22,Los Angeles/CA
YDS-48476438-V-176155-ky,Niki Gourley,Positive,,10/23/2020,Payments,San Bernardino,California,Call-Center,Within SLA,23,Los Angeles/CA
IXS-97111307-8-491284-PZ,Karl Stainton,Very Negative,,10/17/2020,Billing Question,Oklahoma City,Oklahoma,Email,Within SLA,30,Los Angeles/CA
MAG-31328567-u-534474-ln,Steve Westmerland,Neutral,,10/05/2020,Billing Question,Hartford,Connecticut,Email,Below SLA,6,Baltimore/MD
AIG-55998053-a-970906-TZ,Kliment Yapp,Neutral,6,10/22/2020,Billing Question,Fresno,California,Email,Below SLA,19,Chicago/IL
NAM-68868283-e-916474-3e,Lucilia Denford,Very Negative,1,10/14/2020,Billing Question,Orange,California,Chatbot,Within SLA,39,Los Angeles/CA
BQJ-69135684-a-297068-cC,Constantine Mahedy,Neutral,7,10/14/2020,Billing Question,Bowie,Maryland,Web,Below SLA,21,Baltimore/MD
JOX-85896185-h-242303-8z,Abramo Radborn,Negative,,10/04/2020,Billing Question,Palatine,Illinois,Chatbot,Below SLA,40,Los Angeles/CA
WXI-63174326-j-254658-86,Marga Kinze,Neutral,,10/28/2020,Billing Question,Los Angeles,California,Call-Center,Within SLA,12,Los Angeles/CA
QJG-96808226-B-633912-VS,Perl Birch,Positive,7,10/06/2020,Service Outage,Birmingham,Alabama,Chatbot,Within SLA,21,Baltimore/MD
NJT-70180127-m-400817-O2,Marji Molloy,Very Negative,1,10/02/2020,Billing Question,Saint Paul,Minnesota,Email,Within SLA,29,Los Angeles/CA
MMQ-20355664-V-915900-LA,Miquela Goreisr,Positive,7,10/06/2020,Billing Question,Augusta,Georgia,Web,Above SLA,42,Los Angeles/CA
TKH-90753161-h-176263-Vq,Shell Gepp,Negative,,10/17/2020,Billing Question,Houston,Texas,Email,Below SLA,7,Chicago/IL
DEM-72968759-p-362731-zI,Rudolf Bulman,Neutral,8,10/11/2020,Billing Question,Baltimore,Maryland,Chatbot,Above SLA,13,Baltimore/MD
MZB-27049764-S-947269-Kx,Jere Dewan,Very Positive,9,10/28/2020,Service Outage,Richmond,Virginia,Chatbot,Above SLA,45,Baltimore/MD
RAA-30627010-7-255241-yo,Kathleen Stares,Very Positive,,10/22/2020,Billing Question,Cincinnati,Ohio,Call-Center,Within SLA,24,Los Angeles/CA
USD-24122970-2-644478-zw,Kyla Inchley,Positive,8,10/11/2020,Billing Question,Charleston,West Virginia,Web,Above SLA,32,Chicago/IL
JDF-36872824-z-494653-FP,Salvatore Sansun,Neutral,5,10/07/2020,Billing Question,Vienna,Virginia,Web,Below SLA,15,Los Angeles/CA
RXM-90377245-6-397206-ma,Colet Adamini,Very Positive,,10/19/2020,Billing Question,San Diego,California,Call-Center,Within SLA,30,Chicago/IL
VBC-26848868-u-339941-C9,Courtney Scimone,Very Positive,9,10/04/2020,Billing Question,El Paso,Texas,Web,Below SLA,42,Baltimore/MD
VAH-13390804-6-756388-76,Gloriane Mainson,Negative,4,10/07/2020,Billing Question,Fort Wayne,Indiana,Chatbot,Within SLA,26,Los Angeles/CA
SKY-81416617-A-269041-Fg,Shaun Bolletti,Very Negative,2,10/03/2020,Billing Question,Oklahoma City,Oklahoma,Web,Above SLA,40,Los Angeles/CA
DDW-59504178-M-790027-ww,Florenza Blagbrough,Negative,,10/22/2020,Service Outage,Chicago,Illinois,Chatbot,Within SLA,14,Denver/CO
DNL-67969305-u-066618-WH,Cyril Jasik,Positive,7,10/09/2020,Billing Question,Columbus,Ohio,Call-Center,Below SLA,25,Baltimore/MD
CGJ-66554799-A-715587-7W,Suzanna Apedaile,Neutral,6,10/30/2020,Service Outage,Corpus Christi,Texas,Email,Below SLA,14,Baltimore/MD
QJG-69443880-N-731651-ud,Harald Alesin,Negative,5,10/23/2020,Billing Question,Fort Worth,Texas,Call-Center,Below SLA,17,Denver/CO
SWJ-47938730-W-929698-SH,Russell Jent,Neutral,,10/10/2020,Billing Question,El Paso,Texas,Web,Within SLA,6,Chicago/IL
YPG-65181326-9-419998-ri,Guillema Allport,Neutral,,10/08/2020,Service Outage,Joliet,Illinois,Email,Below SLA,35,Denver/CO
BXW-22148649-L-999285-jt,Adolf Jobe,Very Positive,,10/12/2020,Billing Question,Cleveland,Ohio,Call-Center,Above SLA,12,Baltimore/MD
IRS-72049269-p-653036-oa,Jeremias Holborn,Negative,4,10/30/2020,Service Outage,Palmdale,California,Email,Within SLA,34,Chicago/IL
NEB-94824667-U-940801-Ws,Lelah Morey,Very Negative,4,10/17/2020,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,33,Denver/CO
LQH-05364182-Y-396659-o5,Jackquelin Giffin,Neutral,5,10/30/2020,Billing Question,Gary,Indiana,Call-Center,Within SLA,42,Denver/CO
HKL-59648727-f-443111-sn,Verna Callaghan,Negative,4,10/09/2020,Billing Question,Lansing,Michigan,Web,Within SLA,29,Los Angeles/CA
MOV-16333602-e-867404-O9,Retha Withams,Positive,,10/25/2020,Billing Question,Fort Lauderdale,Florida,Email,Within SLA,36,Baltimore/MD
TVV-14657157-H-185537-iM,Gasper Klimus,Negative,,10/23/2020,Billing Question,Rochester,New York,Email,Above SLA,42,Los Angeles/CA
VQC-74801681-1-651160-X8,Jania Vedntyev,Neutral,,10/06/2020,Payments,Sacramento,California,Call-Center,Within SLA,14,Baltimore/MD
XZB-13291986-3-017611-LO,Austen Jorger,Very Negative,2,10/24/2020,Billing Question,Anderson,Indiana,Chatbot,Below SLA,27,Denver/CO
BCP-30754647-6-957331-NW,Fredia Gorger,Neutral,,10/26/2020,Billing Question,Orlando,Florida,Web,Within SLA,20,Los Angeles/CA
YPI-07887764-9-449714-zo,Travus Esslement,Positive,,10/12/2020,Service Outage,Lubbock,Texas,Chatbot,Within SLA,35,Chicago/IL
WSX-45905461-u-234014-EV,Loni Strauss,Neutral,6,10/06/2020,Billing Question,Boston,Massachusetts,Chatbot,Within SLA,29,Denver/CO
KKE-04154517-Q-110423-ed,Irwinn Rowatt,Negative,5,10/16/2020,Service Outage,Dayton,Ohio,Email,Within SLA,45,Los Angeles/CA
BVY-97972281-l-946920-6s,Jermayne Moulton,Neutral,,10/21/2020,Billing Question,Springfield,Illinois,Email,Within SLA,41,Los Angeles/CA
WRL-65993273-2-245433-Rh,Abdel Perazzo,Neutral,,10/09/2020,Billing Question,Shreveport,Louisiana,Chatbot,Within SLA,40,Los Angeles/CA
ESG-77240656-c-231595-3F,Jacquelin Wyles,Very Negative,3,10/03/2020,Billing Question,Washington,District of Columbia,Email,Below SLA,21,Chicago/IL
DKS-43308983-M-293415-k2,Clerkclaude Bewshea,Positive,9,10/09/2020,Payments,Pueblo,Colorado,Call-Center,Within SLA,11,Los Angeles/CA
YKA-20787841-C-171779-Ez,Evangelia Glison,Very Negative,3,10/09/2020,Payments,New Orleans,Louisiana,Call-Center,Within SLA,33,Baltimore/MD
WMY-65146797-R-779475-sm,Jules Meriott,Negative,4,10/25/2020,Billing Question,Newark,Delaware,Email,Below SLA,22,Los Angeles/CA
OTR-93067339-z-900919-Ym,Wood Puve,Very Positive,9,10/14/2020,Billing Question,Saint Louis,Missouri,Web,Within SLA,20,Baltimore/MD
NBE-10248224-5-860456-eB,Brody Shrawley,Neutral,,10/15/2020,Billing Question,Providence,Rhode Island,Email,Within SLA,35,Baltimore/MD
SPW-17058702-S-658681-dG,Sheri Hannaford,Negative,3,10/16/2020,Service Outage,Jacksonville,Florida,Email,Below SLA,41,Baltimore/MD
FEL-58038546-h-218967-U7,Raoul Bosma,Negative,,10/08/2020,Payments,Philadelphia,Pennsylvania,Call-Center,Below SLA,5,Los Angeles/CA
RPJ-96174974-F-231987-0Q,Whitney Niccolls,Neutral,,10/03/2020,Billing Question,Tampa,Florida,Email,Above SLA,8,Denver/CO
FBG-13159155-T-425469-a7,Ulises Gherardesci,Negative,,10/27/2020,Payments,San Diego,California,Call-Center,Within SLA,27,Chicago/IL
CMI-89510969-J-680855-EG,Gracie Twinterman,Positive,,10/07/2020,Billing Question,Cincinnati,Ohio,Email,Within SLA,31,Los Angeles/CA
NAR-31594275-7-616450-af,Nadine Dacey,Negative,,10/20/2020,Billing Question,Pittsburgh,Pennsylvania,Email,Below SLA,6,Baltimore/MD
FVT-44366242-v-852995-yv,Wendall Beslier,Very Negative,,10/27/2020,Service Outage,Wilmington,Delaware,Email,Within SLA,12,Los Angeles/CA
YGU-17016676-w-036816-fo,Gretal Windrus,Negative,,10/15/2020,Billing Question,Newark,New Jersey,Call-Center,Within SLA,40,Baltimore/MD
DEU-64330228-d-375021-od,Morton Thacker,Negative,4,10/19/2020,Billing Question,Phoenix,Arizona,Web,Within SLA,45,Baltimore/MD
EON-89816964-n-120959-sc,Beret Maltby,Positive,,10/24/2020,Payments,Charleston,West Virginia,Call-Center,Below SLA,35,Los Angeles/CA
NDC-38512216-B-524762-4D,Shelby Pharaoh,Very Positive,,10/11/2020,Billing Question,Paterson,New Jersey,Call-Center,Below SLA,37,Baltimore/MD
EPV-74355155-Q-754709-Ru,Nerissa Yelding,Neutral,,10/03/2020,Billing Question,San Francisco,California,Chatbot,Within SLA,19,Los Angeles/CA
FZD-61676846-M-174683-hj,Cyrille Kave,Neutral,6,10/30/2020,Billing Question,Clearwater,Florida,Chatbot,Below SLA,12,Baltimore/MD
SOI-13023821-A-327511-vR,Sandy Pietraszek,Positive,,10/08/2020,Service Outage,Jamaica,New York,Email,Within SLA,33,Chicago/IL
SDO-74725546-M-376682-S8,Nappie Vanyard,Neutral,,10/24/2020,Billing Question,Austin,Texas,Web,Below SLA,32,Baltimore/MD
NND-05471287-s-014550-if,Rainer Eales,Positive,7,10/08/2020,Billing Question,White Plains,New York,Email,Above SLA,36,Los Angeles/CA
JUC-48215112-0-853121-yh,Nikolai McCarver,Negative,,10/24/2020,Billing Question,Galveston,Texas,Call-Center,Below SLA,30,Chicago/IL
VPC-01588625-8-574713-2k,Ernestus De Bellis,Neutral,,10/08/2020,Service Outage,Charleston,West Virginia,Web,Within SLA,7,Los Angeles/CA
STU-09490621-D-070230-JP,Valli Babbe,Positive,,10/15/2020,Billing Question,Gainesville,Florida,Web,Within SLA,27,Los Angeles/CA
ZXB-52572175-0-108644-MV,Dexter Connors,Negative,,10/30/2020,Billing Question,Detroit,Michigan,Email,Within SLA,8,Los Angeles/CA
JZS-24681186-P-335415-8j,Lenette Conklin,Negative,,10/28/2020,Billing Question,Seattle,Washington,Web,Below SLA,15,Baltimore/MD
UZA-14498601-w-212446-E7,Lanita Kenewel,Neutral,8,10/20/2020,Billing Question,Toledo,Ohio,Email,Below SLA,28,Denver/CO
AGN-43272684-K-721591-Uu,Imojean Settle,Negative,,10/05/2020,Service Outage,Louisville,Kentucky,Email,Within SLA,6,Los Angeles/CA
EKV-97352733-1-254127-BC,Geneva Richen,Negative,,10/03/2020,Billing Question,Knoxville,Tennessee,Chatbot,Above SLA,25,Baltimore/MD
YYU-89684544-4-240157-g9,Obadiah Bellows,Negative,3,10/10/2020,Billing Question,New Brunswick,New Jersey,Call-Center,Below SLA,6,Baltimore/MD
XZJ-34548397-v-668049-sF,Renaldo Wand,Very Negative,,10/28/2020,Payments,Boulder,Colorado,Call-Center,Below SLA,25,Baltimore/MD
NNS-92197206-2-294154-TO,Dave Veall,Negative,5,10/07/2020,Payments,Punta Gorda,Florida,Call-Center,Within SLA,11,Baltimore/MD
FDS-61599102-l-914080-kh,Jeffrey Davidzon,Very Positive,10,10/23/2020,Billing Question,Rochester,New York,Chatbot,Within SLA,35,Los Angeles/CA
NHA-94909075-c-816468-7D,Justis Mattea,Negative,,10/26/2020,Billing Question,Birmingham,Alabama,Call-Center,Above SLA,23,Denver/CO
UWU-71936435-l-018293-is,Winny Tubritt,Negative,5,10/24/2020,Billing Question,Tucson,Arizona,Email,Within SLA,43,Baltimore/MD
BDV-57898102-q-749557-M0,Tami Bodocs,Negative,,10/19/2020,Payments,Charleston,South Carolina,Call-Center,Within SLA,23,Denver/CO
MRQ-20823137-P-980551-vF,Anabella Quarterman,Negative,,10/02/2020,Billing Question,Jersey City,New Jersey,Email,Above SLA,10,Baltimore/MD
DIA-02837066-M-823104-sk,Spike Storre,Neutral,,10/27/2020,Service Outage,Augusta,Georgia,Email,Within SLA,41,Baltimore/MD
XLS-24403129-f-664892-nl,Orton Tunesi,Neutral,,10/11/2020,Billing Question,London,Kentucky,Chatbot,Within SLA,28,Los Angeles/CA
SPX-50143871-w-735982-jI,Ardyce Mowsdell,Positive,9,10/21/2020,Billing Question,Clearwater,Florida,Web,Within SLA,20,Los Angeles/CA
XZJ-06256378-T-914708-65,Dov Daftor,Neutral,5,10/18/2020,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,5,Baltimore/MD
NBD-47494537-L-935844-ew,Yank Dadley,Very Negative,,10/01/2020,Service Outage,Buffalo,New York,Chatbot,Within SLA,30,Denver/CO
MOV-79331924-z-658048-4f,Zelma Grigori,Negative,,10/26/2020,Billing Question,West Hartford,Connecticut,Web,Below SLA,6,Los Angeles/CA
ZWP-59164982-5-587114-vs,Joline Legrice,Very Positive,,10/26/2020,Billing Question,Charlotte,North Carolina,Chatbot,Within SLA,26,Los Angeles/CA
GPH-90596372-D-271293-8t,Leontyne Spitell,Very Positive,,10/16/2020,Payments,Montgomery,Alabama,Call-Center,Within SLA,32,Los Angeles/CA
FEW-90892573-I-908977-mO,Adair Crowson,Very Positive,,10/06/2020,Payments,Washington,District of Columbia,Call-Center,Below SLA,44,Denver/CO
LJS-99765807-G-632548-Bf,Helenelizabeth Mirando,Very Positive,,10/12/2020,Billing Question,Worcester,Massachusetts,Email,Within SLA,14,Baltimore/MD
KRO-66776406-E-395466-gp,Ford Dufour,Very Negative,1,10/08/2020,Billing Question,Augusta,Georgia,Chatbot,Within SLA,41,Los Angeles/CA
VAF-84802845-K-447453-pI,Court Dreinan,Negative,,10/28/2020,Payments,Louisville,Kentucky,Call-Center,Below SLA,25,Chicago/IL
UCT-27668328-f-739087-CZ,Darryl Wegener,Negative,,10/22/2020,Billing Question,Cape Coral,Florida,Chatbot,Below SLA,43,Baltimore/MD
NFN-84902807-k-483126-3K,Shawnee Luckes,Negative,,10/07/2020,Billing Question,El Paso,Texas,Web,Within SLA,30,Chicago/IL
DCG-08214979-s-648429-ER,Clark Guillot,Negative,6,10/07/2020,Payments,Albany,New York,Call-Center,Below SLA,22,Los Angeles/CA
FNR-80894679-I-461245-Im,Nap Pierse,Negative,,10/18/2020,Billing Question,Torrance,California,Web,Below SLA,18,Baltimore/MD
JAO-08231132-x-288984-JD,Bliss Laurens,Very Positive,,10/23/2020,Billing Question,Trenton,New Jersey,Call-Center,Above SLA,27,Los Angeles/CA
VAR-97950350-f-424653-YS,Christel Boyce,Neutral,,10/07/2020,Service Outage,Dayton,Ohio,Chatbot,Above SLA,27,Los Angeles/CA
JEW-74649932-o-235687-LG,Melania Seyfart,Neutral,8,10/07/2020,Billing Question,Charlotte,North Carolina,Email,Below SLA,27,Los Angeles/CA
IWF-24329943-n-397225-WT,Maren Padfield,Neutral,8,10/19/2020,Billing Question,Denver,Colorado,Email,Within SLA,41,Los Angeles/CA
VET-39684257-d-374191-IM,Randene McGuane,Positive,,10/25/2020,Billing Question,Dallas,Texas,Call-Center,Within SLA,10,Los Angeles/CA
AIF-87924268-3-543357-ik,Ursula Geane,Positive,7,10/30/2020,Payments,Saint Louis,Missouri,Call-Center,Above SLA,36,Los Angeles/CA
EHK-92379430-7-051611-dK,Celeste Barkhouse,Negative,,10/08/2020,Billing Question,Charlotte,North Carolina,Web,Below SLA,27,Los Angeles/CA
VOH-77536850-C-595165-tl,Ronna Keeler,Neutral,,10/09/2020,Billing Question,Fairbanks,Alaska,Call-Center,Above SLA,6,Chicago/IL
BVG-15112840-1-916522-X5,Marieann Pursey,Neutral,,10/09/2020,Billing Question,Houston,Texas,Call-Center,Within SLA,21,Baltimore/MD
GGJ-76832322-j-899921-L7,Joby Heindle,Negative,,10/03/2020,Billing Question,Roanoke,Virginia,Email,Below SLA,18,Chicago/IL
THL-14243790-p-207216-TI,Zorana Legerwood,Neutral,7,10/16/2020,Billing Question,Sioux Falls,South Dakota,Chatbot,Above SLA,31,Los Angeles/CA
LKZ-31766182-L-967163-to,Nanine Purchall,Very Negative,,10/17/2020,Billing Question,Memphis,Tennessee,Web,Below SLA,18,Los Angeles/CA
MJB-30246416-0-224987-In,Elysee Pullman,Negative,,10/07/2020,Service Outage,Mount Vernon,New York,Email,Within SLA,38,Los Angeles/CA
PTC-49793464-j-209277-0x,Emmi Stiger,Negative,,10/25/2020,Service Outage,Washington,District of Columbia,Chatbot,Within SLA,21,Los Angeles/CA
COB-75321136-x-001690-2R,Nara Rakes,Neutral,,10/11/2020,Payments,Fort Worth,Texas,Call-Center,Within SLA,33,Los Angeles/CA
DED-21544081-C-446552-A2,Jerrome Arpin,Negative,,10/13/2020,Billing Question,Greensboro,North Carolina,Web,Within SLA,14,Chicago/IL
YHE-16050367-6-984434-9p,Gilemette Lawn,Neutral,5,10/22/2020,Billing Question,Miami,Florida,Email,Above SLA,23,Los Angeles/CA
WNT-07650798-7-806906-io,Yelena Burnup,Very Positive,9,10/03/2020,Billing Question,Flushing,New York,Call-Center,Within SLA,30,Los Angeles/CA
RGW-94908824-Q-563178-h1,Tricia Bierling,Positive,7,10/21/2020,Service Outage,San Antonio,Texas,Chatbot,Above SLA,6,Baltimore/MD
HWD-05095928-z-901849-CR,Chloe Bedberry,Negative,,10/15/2020,Payments,Ogden,Utah,Call-Center,Below SLA,24,Los Angeles/CA
NUY-37662156-5-060227-xG,Marylou Wealleans,Very Negative,4,10/22/2020,Service Outage,Buffalo,New York,Chatbot,Within SLA,34,Denver/CO
TMZ-56137349-4-254321-wH,Cindee Jeram,Negative,5,10/12/2020,Billing Question,Montgomery,Alabama,Web,Below SLA,5,Baltimore/MD
WHL-77534941-k-348850-59,Angelina Sainte Paul,Negative,,10/14/2020,Payments,Tulsa,Oklahoma,Call-Center,Within SLA,8,Los Angeles/CA
YSK-95552718-d-575236-tI,Arlyne Jiricka,Negative,,10/16/2020,Payments,Pasadena,California,Call-Center,Within SLA,40,Denver/CO
ZFR-92785416-D-525051-81,Debor Kyberd,Negative,,10/26/2020,Billing Question,Bronx,New York,Call-Center,Within SLA,20,Denver/CO
QLA-12780522-7-119028-Iq,Woody Gartery,Positive,7,10/04/2020,Billing Question,Houston,Texas,Web,Within SLA,39,Los Angeles/CA
BOA-85043109-G-503385-M6,Ellerey Backman,Neutral,,10/04/2020,Payments,Jefferson City,Missouri,Call-Center,Within SLA,13,Baltimore/MD
VKI-39086414-2-787135-gk,Horatia Cawtheray,Very Negative,2,10/16/2020,Payments,Durham,North Carolina,Call-Center,Below SLA,26,Baltimore/MD
INU-07828396-F-968018-mP,Marcel Hardey,Negative,,10/09/2020,Billing Question,Sacramento,California,Web,Below SLA,15,Baltimore/MD
IJJ-94205878-1-052696-92,Sam Spaducci,Positive,,10/01/2020,Billing Question,Jamaica,New York,Call-Center,Within SLA,10,Chicago/IL
MGX-37906509-w-198203-jT,Mady Moxon,Very Negative,,10/11/2020,Payments,Fredericksburg,Virginia,Call-Center,Within SLA,8,Los Angeles/CA
